"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400021899";"203 936 769";"155 743 246";"B01";"1";"1";"1";"2";"1998";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021899";"203 936 773";"155 743 248";"A01";"1";"1";"3";"1";"1954";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021900";"203 936 765";"155 743 243";"A01";"1";"1";"1";"1";"2004";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400021900";"203 936 770";"155 743 247";"B01";"1";"1";"4";"1";"1989";"9";"2";"6";" -1";" -1";" -1";" -1"
"202400021900";"203 936 772";"155 743 247";"B01";"2";"2";"4";"2";"2000";"9";"2";"6";" -1";" -1";" -1";" -1"
"202400021901";"203 936 766";"155 743 244";"A01";"10";"3";"4";"2";"2003";"9";"0";" -1";" -1";"4";"1";"1"
"202400021901";"203 936 768";"155 743 244";"A01";"1";"1";"4";"1";"1988";"9";"2";"6";" -1";"4";"1";"1"
"202400021902";"203 936 763";"155 743 242";"B01";"1";"1";"3";"1";"1943";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021902";"203 936 764";"155 743 242";"B01";"2";"2";"3";"2";"1947";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021902";"203 936 767";"155 743 245";"A01";"1";"1";"1";"2";"1948";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021902";"203 936 771";"155 743 245";"A01";"2";"2";"1";"2";"1953";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021903";"203 936 758";"155 743 238";"A01";"2";"2";"1";"2";"2013";"2";"1";" -1";" -1";"0";"0";" -1"
"202400021903";"203 936 760";"155 743 238";"A01";"1";"1";"4";"2";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021903";"203 936 762";"155 743 241";"B01";"1";"1";"1";"1";"1991";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021904";"203 936 757";"155 743 237";"A01";"1";"1";"4";"1";"1984";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400021904";"203 936 759";"155 743 240";"B01";"1";"1";"1";"2";"2004";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400021905";"203 936 754";"155 743 235";"A01";"1";"1";"3";"1";"1960";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021905";"203 936 755";"155 743 235";"A01";"10";"3";"1";"1";"2011";"2";"0";" -1";" -1";"9";"5";"3"
"202400021906";"203 936 756";"155 743 236";"A01";"1";"1";"1";"1";"1957";"9";"1";"0";" -1";"0";"0";" -1"
"202400021906";"203 936 761";"155 743 239";"B01";"1";"1";"4";"1";"1990";"5";"2";"6";" -1";"0";"0";" -1"
"202400021907";"203 936 753";"155 743 234";"A01";"1";"1";"3";"1";"1979";"4";"0";" -1";" -1";"0";"0";" -1"
"202400021908";"203 936 747";"155 743 231";"B01";"3";"2";"4";"1";"2008";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021908";"203 936 748";"155 743 231";"B01";"2";"2";"4";"2";"2008";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021908";"203 936 751";"155 743 231";"B01";"1";"1";"4";"2";"1996";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400021908";"203 936 752";"155 743 233";"A01";"1";"1";"1";"1";"1973";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021909";"203 936 746";"155 743 230";"A01";"10";"3";"4";"1";"2017";"5";"0";" -1";" -1";"2";"5";"2"
"202400021909";"203 936 750";"155 743 230";"A01";"1";"1";"1";"2";"1985";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400021910";"203 936 744";"155 743 228";"B01";"1";"1";"3";"1";"1949";"3";"1";" -1";" -1";"0";"0";" -1"
"202400021910";"203 936 749";"155 743 232";"A01";"1";"1";"3";"2";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021911";"203 936 735";"155 743 221";"A01";"1";"1";"1";"1";"1971";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400021911";"203 936 739";"155 743 224";"B01";"1";"1";"4";"1";"1993";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400021912";"203 936 733";"155 743 219";"A01";"1";"1";"4";"1";"1974";"4";"2";"7";" -1";"0";"0";" -1"
"202400021912";"203 936 736";"155 743 222";"C01";"2";"2";"4";"2";"2000";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021912";"203 936 737";"155 743 222";"C01";"1";"1";"4";"1";"2001";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021912";"203 936 742";"155 743 226";"B01";"1";"1";"4";"1";"1962";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021913";"203 936 732";"155 743 218";"A01";"1";"1";"3";"1";"1973";"0";"2";"6";" -1";"0";"0";" -1"
"202400021914";"203 936 731";"155 743 217";"A01";"1";"1";"1";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021914";"203 936 734";"155 743 220";"B01";"1";"1";"4";"1";"1999";"5";"2";"6";"9";"0";"0";" -1"
"202400021914";"203 936 738";"155 743 223";"C01";"1";"1";"4";"1";"1957";"5";"2";"6";"9";"0";"0";" -1"
"202400021915";"203 936 723";"155 743 211";"A01";"1";"1";"4";"1";"2004";"1";"2";"8";" -1";"0";"0";" -1"
"202400021915";"203 936 728";"155 743 214";"B01";"1";"1";"1";"2";"1962";"5";"1";"8";" -1";"0";"0";" -1"
"202400021916";"203 936 721";"155 743 209";"A01";"1";"1";"3";"1";"1996";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021917";"203 936 722";"155 743 210";"A01";"1";"1";"1";"1";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021917";"203 936 724";"155 743 213";"B01";"2";"2";"4";"2";"1994";"5";"2";"6";" -1";"0";"0";" -1"
"202400021917";"203 936 727";"155 743 213";"B01";"1";"1";"3";"1";"1992";"5";"2";"6";" -1";"0";"0";" -1"
"202400021918";"203 936 720";"155 743 208";"B01";"1";"1";"1";"1";"1966";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400021918";"203 936 725";"155 743 212";"A01";"1";"1";"4";"1";"2007";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400021918";"203 936 726";"155 743 212";"A01";"2";"2";"4";"1";"2006";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400021918";"203 936 730";"155 743 216";"C01";"1";"1";"1";"1";"1973";"9";"2";"6";" -1";" -1";" -1";" -1"
"202400021919";"203 936 715";"155 743 205";"A01";"1";"1";"4";"2";"1980";"9";"8";"0";" -1";" -1";" -1";" -1"
"202400021920";"203 936 711";"155 743 202";"B01";"1";"1";"4";"1";"2001";"0";"2";"0";" -1";"0";"0";" -1"
"202400021920";"203 936 719";"155 743 207";"A01";"1";"1";"1";"1";"1978";"1";"1";"0";" -1";"0";"0";" -1"
"202400021921";"203 936 712";"155 743 203";"A01";"2";"2";"1";"1";"1944";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021921";"203 936 713";"155 743 203";"A01";"1";"1";"1";"2";"1946";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021921";"203 936 716";"155 743 206";"B01";"2";"2";"3";"2";"2008";"0";"2";"6";" -1";"0";"0";" -1"
"202400021921";"203 936 718";"155 743 206";"B01";"1";"1";"3";"1";"2006";"0";"2";"6";" -1";"0";"0";" -1"
"202400021922";"203 936 710";"155 743 201";"A01";"1";"1";"1";"1";"1959";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021922";"203 936 714";"155 743 204";"B01";"2";"2";"3";"1";"2008";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021922";"203 936 717";"155 743 204";"B01";"1";"1";"1";"1";"2006";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021923";"203 936 708";"155 743 200";"A01";"1";"1";"1";"2";"1967";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400021923";"203 936 709";"155 743 200";"A01";"10";"3";"4";"1";"2021";"2";"0";" -1";" -1";"2";"5";"2"
"202400021924";"203 936 706";"155 743 199";"A01";"1";"1";"3";"1";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202400021925";"203 936 703";"155 743 196";"B01";"1";"1";"1";"1";"1978";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021925";"203 936 705";"155 743 198";"A01";"2";"2";"4";"2";"2004";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021925";"203 936 707";"155 743 198";"A01";"1";"1";"4";"2";"2003";"4";"8";"0";" -1";" -1";" -1";" -1"
"202400021926";"203 936 701";"155 743 195";"A01";"10";"3";"3";"1";"2001";"0";"0";" -1";" -1";"4";"3";"1"
"202400021926";"203 936 702";"155 743 195";"A01";"1";"1";"1";"1";"1988";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400021927";"203 936 696";"155 743 192";"A01";"1";"1";"4";"1";"2000";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021927";"203 936 700";"155 743 194";"B01";"1";"1";"3";"2";"1995";"5";"2";"6";"9";"0";"0";" -1"
"202400021928";"203 936 697";"155 743 191";"A01";"10";"3";"3";"2";"1952";"5";"0";" -1";" -1";"3";"3";"1"
"202400021928";"203 936 699";"155 743 191";"A01";"1";"1";"1";"2";"1995";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021929";"203 936 689";"155 743 186";"C01";"2";"2";"4";"2";"2005";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021929";"203 936 691";"155 743 186";"C01";"1";"1";"4";"2";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021929";"203 936 693";"155 743 188";"D01";"1";"1";"3";"2";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021929";"203 936 695";"155 743 190";"A01";"1";"1";"3";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021929";"203 936 698";"155 743 193";"B01";"1";"1";"4";"1";"2005";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021930";"203 936 692";"155 743 187";"B01";"1";"1";"4";"1";"1995";"0";"2";"0";"0";" -1";" -1";" -1"
"202400021930";"203 936 694";"155 743 189";"A01";"1";"1";"1";"1";"2006";"5";"1";"0";"0";" -1";" -1";" -1"
"202400021931";"203 936 686";"155 743 184";"A01";"2";"2";"1";"1";"1969";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400021931";"203 936 687";"155 743 184";"A01";"1";"1";"1";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021931";"203 936 690";"155 743 184";"A01";"10";"3";"3";"1";"1969";"5";"0";" -1";" -1";"1";"4";"1"
"202400021932";"203 936 685";"155 743 183";"A01";"1";"1";"4";"1";"1990";"1";"2";"6";" -1";"0";"0";" -1"
"202400021932";"203 936 688";"155 743 185";"B01";"1";"1";"1";"1";"1983";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021933";"203 936 683";"155 743 181";"B01";"1";"1";"2";"1";"1969";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400021933";"203 936 684";"155 743 182";"A01";"1";"1";"3";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400021934";"203 936 680";"155 743 179";"A01";"10";"3";"2";"1";"1989";"0";"0";" -1";" -1";"6";"2";"1"
"202400021934";"203 936 681";"155 743 179";"A01";"1";"1";"1";"2";"1980";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021935";"203 936 677";"155 743 176";"B01";"1";"1";"3";"1";"2007";"5";"0";"0";"0";" -1";" -1";" -1"
"202400021935";"203 936 679";"155 743 178";"C01";"1";"1";"4";"1";"2009";"0";"8";"0";"0";" -1";" -1";" -1"
"202400021935";"203 936 682";"155 743 180";"A01";"1";"1";"1";"1";"1955";"4";"1";"0";"0";" -1";" -1";" -1"
"202400021936";"203 936 676";"155 743 175";"A01";"1";"1";"1";"1";"1993";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021936";"203 936 678";"155 743 177";"B01";"1";"1";"4";"2";"1976";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021937";"203 936 673";"155 743 173";"A01";"1";"1";"4";"1";"1980";"1";"2";"6";" -1";"0";"0";" -1"
"202400021937";"203 936 675";"155 743 174";"B01";"1";"1";"1";"1";"1980";"1";"1";"0";" -1";"0";"0";" -1"
"202400021938";"203 936 668";"155 743 171";"A01";"1";"1";"1";"1";"1978";"5";"1";"0";"0";" -1";" -1";" -1"
"202400021938";"203 936 670";"155 743 171";"A01";"10";"3";"4";"1";"2008";"5";"0";"0";"0";"2";"3";"1"
"202400021939";"203 936 662";"155 743 168";"C01";"2";"2";"1";"1";"2002";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021939";"203 936 664";"155 743 168";"C01";"1";"1";"4";"1";"2001";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021939";"203 936 667";"155 743 170";"A01";"1";"1";"3";"1";"1988";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021939";"203 936 671";"155 743 172";"B01";"2";"2";"3";"2";"1965";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021939";"203 936 672";"155 743 172";"B01";"4";"2";"3";"1";"1963";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021939";"203 936 674";"155 743 172";"B01";"1";"1";"3";"1";"1992";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021940";"203 936 663";"155 743 167";"A01";"10";"3";"4";"2";"2012";"2";"0";" -1";" -1";"3";"3";"2"
"202400021940";"203 936 665";"155 743 167";"A01";"1";"1";"1";"1";"1952";"4";"1";"0";" -1";"0";"0";" -1"
"202400021941";"203 936 661";"155 743 166";"A01";"1";"1";"3";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021941";"203 936 666";"155 743 169";"B01";"2";"2";"1";"2";"1961";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021941";"203 936 669";"155 743 169";"B01";"1";"1";"1";"1";"1957";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021942";"203 936 658";"155 743 165";"A01";"10";"3";"4";"2";"1958";"0";"0";"0";"0";"4";"3";"1"
"202400021942";"203 936 660";"155 743 165";"A01";"1";"1";"4";"1";"1975";"0";"8";"0";"0";" -1";" -1";" -1"
"202400021943";"203 936 654";"155 743 163";"A01";"3";"2";"4";"1";"2003";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021943";"203 936 657";"155 743 163";"A01";"1";"1";"3";"1";"2000";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021944";"203 936 652";"155 743 162";"A01";"1";"1";"1";"1";"1984";"5";"2";"6";" -1";"0";"0";" -1"
"202400021944";"203 936 655";"155 743 162";"A01";"10";"3";"4";"2";"2013";"5";"0";" -1";" -1";"4";"3";"2"
"202400021945";"203 936 651";"155 743 161";"A01";"1";"1";"4";"2";"1965";"3";"1";" -1";" -1";"0";"0";" -1"
"202400021945";"203 936 653";"155 743 164";"B01";"2";"2";"4";"2";"2021";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021945";"203 936 656";"155 743 164";"B01";"2";"2";"4";"2";"1952";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021945";"203 936 659";"155 743 164";"B01";"1";"1";"4";"2";"1978";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021946";"203 936 648";"155 743 158";"A01";"1";"1";"4";"1";"1966";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021947";"203 936 646";"155 743 156";"A01";"1";"1";"3";"1";"1990";"0";"8";" -1";" -1";"0";"0";" -1"
"202400021947";"203 936 649";"155 743 159";"B01";"1";"1";"3";"1";"1989";"1";"8";" -1";" -1";"0";"0";" -1"
"202400021948";"203 936 647";"155 743 157";"B01";"1";"1";"2";"2";"1971";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021948";"203 936 650";"155 743 160";"A01";"1";"1";"1";"1";"1997";"4";"8";" -1";" -1";"0";"0";" -1"
"202400021949";"203 936 644";"155 743 155";"A01";"10";"3";"3";"2";"1936";"5";"0";" -1";" -1";"3";"3";"1"
"202400021949";"203 936 645";"155 743 155";"A01";"1";"1";"1";"2";"1948";"5";"1";"0";" -1";"0";"0";" -1"
"202400021950";"203 936 635";"155 743 148";"A01";"2";"2";"4";"1";"1999";"0";"8";" -1";" -1";"0";"0";" -1"
"202400021950";"203 936 636";"155 743 148";"A01";"1";"1";"4";"1";"1993";"5";"8";" -1";" -1";"0";"0";" -1"
"202400021950";"203 936 642";"155 743 154";"B01";"1";"1";"4";"1";"1987";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021951";"203 936 633";"155 743 147";"A01";"1";"1";"1";"2";"1943";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021951";"203 936 638";"155 743 152";"B01";"1";"1";"4";"1";"1993";"0";"2";" -1";" -1";"0";"0";" -1"
"202400021952";"203 936 632";"155 743 149";"A01";"1";"1";"3";"1";"1969";"5";"2";"6";"9";"0";"0";" -1"
"202400021952";"203 936 637";"155 743 151";"B01";"9";"2";"4";"1";"2017";"5";"3";" -1";" -1";"0";"0";" -1"
"202400021952";"203 936 640";"155 743 151";"B01";"7";"2";"4";"1";"2019";"5";"3";" -1";" -1";"0";"0";" -1"
"202400021952";"203 936 641";"155 743 151";"B01";"2";"2";"1";"2";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021952";"203 936 643";"155 743 151";"B01";"1";"1";"4";"1";"1985";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021953";"203 936 634";"155 743 150";"B01";"1";"1";"1";"2";"1990";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400021953";"203 936 639";"155 743 153";"A01";"1";"1";"4";"1";"1997";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400021954";"203 936 631";"155 743 146";"A01";"1";"1";"3";"2";"1964";"1";"0";" -1";" -1";"0";"0";" -1"
"202400021955";"203 936 629";"155 743 145";"A01";"1";"1";"2";"1";"1974";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021956";"203 936 627";"155 743 142";"A01";"1";"1";"4";"2";"1973";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021956";"203 936 630";"155 743 144";"B01";"1";"1";"4";"1";"1996";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021957";"203 936 626";"155 743 141";"A01";"1";"1";"1";"1";"1997";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400021957";"203 936 628";"155 743 143";"B01";"1";"1";"4";"1";"1987";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400021958";"203 936 624";"155 743 139";"A01";"1";"1";"2";"1";"1994";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021959";"203 936 622";"155 743 137";"A01";"1";"1";"2";"1";"1968";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021960";"203 936 619";"155 743 135";"A01";"1";"1";"3";"1";"2001";"5";"2";"6";"9";"0";"0";" -1"
"202400021961";"203 936 621";"155 743 136";"A01";"1";"1";"4";"2";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021961";"203 936 623";"155 743 138";"B01";"1";"1";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021961";"203 936 625";"155 743 140";"C01";"1";"1";"4";"1";"2003";"5";"8";" -1";" -1";"0";"0";" -1"
"202400021962";"203 936 618";"155 743 134";"A01";"10";"3";"4";"1";"1973";"5";"0";" -1";" -1";"3";"3";"1"
"202400021962";"203 936 620";"155 743 134";"A01";"1";"1";"1";"2";"1974";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400021963";"203 936 615";"155 743 131";"B01";"1";"1";"4";"1";"2000";"5";"2";"6";" -1";"0";"0";" -1"
"202400021963";"203 936 617";"155 743 133";"A01";"1";"1";"1";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021964";"203 936 613";"155 743 130";"B01";"1";"1";"2";"2";"1961";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021964";"203 936 616";"155 743 132";"A01";"2";"1";"3";"1";"1944";"5";"8";" -1";" -1";"0";"0";" -1"
"202400021965";"203 936 609";"155 743 126";"A01";"1";"1";"4";"1";"2000";"5";"2";" -1";" -1";"0";"0";" -1"
"202400021966";"203 936 607";"155 743 124";"A01";"1";"1";"4";"1";"1969";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021966";"203 936 610";"155 743 127";"B01";"1";"1";"1";"2";"1969";"5";"8";" -1";" -1";"0";"0";" -1"
"202400021967";"203 936 606";"155 743 123";"A01";"1";"1";"4";"1";"1997";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400021967";"203 936 608";"155 743 125";"B01";"1";"1";"4";"2";"1991";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400021968";"203 936 603";"155 743 121";"B01";"1";"1";"4";"1";"1961";"2";"2";" -1";" -1";"0";"0";" -1"
"202400021968";"203 936 605";"155 743 122";"A01";"1";"1";"1";"1";"1989";"2";"1";" -1";" -1";"0";"0";" -1"
"202400021969";"203 936 601";"155 743 119";"A01";"1";"1";"2";"1";"1946";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021970";"203 936 593";"155 743 113";"A01";"1";"1";"4";"1";"2004";"5";"2";"6";" -1";"0";"0";" -1"
"202400021971";"203 936 592";"155 743 112";"B01";"1";"1";"3";"1";"1961";"5";"2";"6";" -1";"0";"0";" -1"
"202400021971";"203 936 595";"155 743 114";"A01";"1";"1";"1";"1";"1945";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021972";"203 936 594";"155 743 115";"B01";"1";"1";"1";"1";"1958";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400021972";"203 936 597";"155 743 117";"A01";"1";"1";"4";"1";"2001";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400021972";"203 936 600";"155 743 117";"A01";"2";"2";"4";"2";"2001";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400021973";"203 936 588";"155 743 109";"B01";"1";"1";"4";"1";"1945";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021973";"203 936 590";"155 743 109";"B01";"2";"2";"4";"2";"1947";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021973";"203 936 591";"155 743 111";"A01";"1";"1";"3";"1";"2007";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021974";"203 936 587";"155 743 108";"A01";"1";"1";"3";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021975";"203 936 585";"155 743 106";"B01";"1";"1";"1";"2";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021975";"203 936 589";"155 743 110";"A01";"1";"1";"3";"1";"2007";"5";"2";"6";" -1";"0";"0";" -1"
"202400021976";"203 936 583";"155 743 104";"A01";"1";"1";"4";"2";"1998";"1";"1";" -1";" -1";"0";"0";" -1"
"202400021977";"203 936 582";"155 743 103";"A01";"1";"1";"3";"1";"1971";"5";"2";"6";"9";"0";"0";" -1"
"202400021978";"203 936 584";"155 743 105";"A01";"1";"1";"1";"1";"1972";"1";"1";"8";" -1";" -1";" -1";" -1"
"202400021978";"203 936 586";"155 743 107";"B01";"1";"1";"4";"1";"1986";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400021979";"203 936 578";"155 743 101";"A01";"2";"2";"4";"1";"2002";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400021979";"203 936 579";"155 743 101";"A01";"1";"1";"3";"1";"2004";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400021980";"203 936 577";"155 743 100";"A01";"1";"1";"4";"2";"1945";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021980";"203 936 580";"155 743 102";"B01";"2";"2";"4";"2";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021980";"203 936 581";"155 743 102";"B01";"1";"1";"1";"1";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021981";"203 936 575";"155 743 099";"A01";"1";"1";"1";"1";"1954";"3";"1";" -1";" -1";"0";"0";" -1"
"202400021981";"203 936 576";"155 743 099";"A01";"10";"3";"3";"2";"1947";"3";"0";" -1";" -1";"3";"3";"1"
"202400021982";"203 936 569";"155 743 095";"A01";"1";"1";"1";"1";"1988";"4";"1";"4";" -1";" -1";" -1";" -1"
"202400021982";"203 936 573";"155 743 098";"B01";"1";"1";"4";"2";"1997";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400021983";"203 936 572";"155 743 097";"A01";"10";"3";"4";"1";"1949";"5";"8";"8";" -1";"3";"3";"1"
"202400021983";"203 936 574";"155 743 097";"A01";"1";"1";"1";"1";"1984";"4";"1";"0";" -1";"3";"3";"1"
"202400021984";"203 936 566";"155 743 094";"A01";"1";"1";"3";"1";"1940";"5";"0";" -1";" -1";"0";"0";" -1"
"202400021984";"203 936 571";"155 743 096";"B01";"1";"1";"1";"1";"2002";"5";"2";"6";" -1";"0";"0";" -1"
"202400021985";"203 936 565";"155 743 093";"A01";"1";"1";"1";"1";"1993";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021985";"203 936 567";"155 743 093";"A01";"7";"2";"1";"2";"1988";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021985";"203 936 568";"155 743 093";"A01";"8";"2";"1";"2";"1995";"0";"1";" -1";" -1";"0";"0";" -1"
"202400021985";"203 936 570";"155 743 093";"A01";"10";"3";"3";"1";"1966";"0";"0";" -1";" -1";"3";"3";"1"
"202400021986";"203 936 560";"155 743 090";"B01";"1";"1";"1";"1";"1983";"5";"1";"0";" -1";"0";"0";" -1"
"202400021986";"203 936 563";"155 743 092";"A01";"2";"2";"4";"1";"1995";"5";"1";"0";" -1";"0";"0";" -1"
"202400021986";"203 936 564";"155 743 092";"A01";"1";"1";"4";"1";"1982";"5";"1";"0";" -1";"0";"0";" -1"
"202400021987";"203 936 558";"155 743 087";"B01";"1";"1";"1";"1";"1966";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021987";"203 936 561";"155 743 089";"A01";"1";"1";"3";"1";"1954";"5";"2";"6";" -1";"0";"0";" -1"
"202400021988";"203 936 559";"155 743 088";"B01";"1";"1";"4";"1";"1959";"5";"2";"6";" -1";"0";"0";" -1"
"202400021988";"203 936 562";"155 743 091";"A01";"1";"1";"1";"1";"1967";"4";"1";" -1";" -1";"0";"0";" -1"
"202400021989";"203 936 554";"155 743 085";"A01";"10";"3";"3";"2";"1946";"5";"8";"8";" -1";"2";"3";"1"
"202400021989";"203 936 556";"155 743 085";"A01";"1";"1";"1";"1";"1996";"4";"2";"0";" -1";" -1";" -1";" -1"
"202400021990";"203 936 555";"155 743 084";"A01";"1";"1";"4";"2";"1997";"9";" -1";"0";" -1";"0";"0";" -1"
"202400021990";"203 936 557";"155 743 086";"B01";"1";"1";"1";"1";"1995";"9";"1";"0";" -1";"0";"0";" -1"
"202400021991";"203 936 552";"155 743 082";"A01";"1";"1";"4";"1";"1998";"9";"1";" -1";" -1";"0";"0";" -1"
"202400021991";"203 936 553";"155 743 083";"B01";"1";"1";"1";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"202400021992";"203 936 548";"155 743 078";"A01";"1";"1";"4";"2";"2002";"1";"1";"8";" -1";" -1";" -1";" -1"
"202400021992";"203 936 550";"155 743 080";"B01";"1";"1";"4";"2";"1976";"2";"1";"0";" -1";" -1";" -1";" -1"
"202400021993";"203 936 545";"155 743 075";"A01";"1";"1";"1";"1";"1976";"5";"8";" -1";" -1";"0";"0";" -1"
"202400021993";"203 936 546";"155 743 076";"B01";"1";"1";"3";"1";"1998";"0";"2";"6";" -1";"0";"0";" -1"
"202400021994";"203 936 544";"155 743 074";"B01";"1";"1";"4";"1";"1965";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400021994";"203 936 547";"155 743 077";"A01";"1";"1";"1";"1";"1981";"1";"1";"0";" -1";" -1";" -1";" -1"
