"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202300032171";"203 774 944";"155 623 525";"A01";"1";"1";"4";"2";"1968";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300032171";"203 774 946";"155 623 527";"B01";"1";"1";"4";"2";"1987";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300032171";"203 774 948";"155 623 530";"C01";"1";"1";"4";"2";"1998";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300032172";"203 774 940";"155 623 521";"C01";"1";"1";"1";"1";"1959";"1";"1";"4";" -1";" -1";" -1";" -1"
"202300032172";"203 774 942";"155 623 523";"B01";"1";"1";"4";"1";"1970";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300032172";"203 774 943";"155 623 524";"A01";"1";"1";"1";"1";"1966";"4";"1";"4";" -1";" -1";" -1";" -1"
"202300032173";"203 774 937";"155 623 518";"A01";"1";"1";"4";"2";"1989";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032174";"203 774 938";"155 623 519";"A01";"1";"1";"2";"1";"1980";"0";"2";"6";" -1";"0";"0";" -1"
"202300032174";"203 774 941";"155 623 522";"B01";"1";"1";"1";"2";"1972";"3";"1";" -1";" -1";"0";"0";" -1"
"202300032175";"203 774 936";"155 623 517";"A01";"1";"1";"1";"1";"1996";"0";"1";"0";" -1";"0";"0";" -1"
"202300032175";"203 774 939";"155 623 520";"B01";"1";"1";"4";"1";"1994";"0";"2";"0";" -1";"0";"0";" -1"
"202300032176";"203 774 932";"155 623 514";"A01";"1";"1";"4";"1";"1985";"9";"1";" -1";" -1";"0";"0";" -1"
"202300032177";"203 774 930";"155 623 513";"B01";"1";"1";"3";"2";"1987";"9";"2";"6";" -1";" -1";" -1";" -1"
"202300032177";"203 774 934";"155 623 516";"A01";"3";"2";"1";"1";"1978";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032177";"203 774 935";"155 623 516";"A01";"1";"1";"1";"1";"1983";"4";"8";"0";" -1";" -1";" -1";" -1"
"202300032178";"203 774 925";"155 623 511";"C01";"1";"1";"1";"1";"1998";"1";"1";"8";" -1";" -1";" -1";" -1"
"202300032178";"203 774 928";"155 623 512";"A01";"1";"1";"1";"1";"1960";"1";"1";"8";" -1";" -1";" -1";" -1"
"202300032178";"203 774 933";"155 623 515";"B01";"1";"1";"4";"1";"1998";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300032179";"203 774 923";"155 623 510";"A01";"10";"3";"4";"2";"2017";"2";"0";" -1";" -1";"3";"3";"3"
"202300032179";"203 774 926";"155 623 510";"A01";"1";"1";"1";"1";"1980";"5";"1";"0";" -1";"0";"0";" -1"
"202300032179";"203 774 927";"155 623 510";"A01";"10";"3";"4";"2";"1994";"2";"0";" -1";" -1";"3";"3";"3"
"202300032179";"203 774 929";"155 623 510";"A01";"10";"3";"4";"2";"2014";"2";"0";" -1";" -1";"3";"3";"3"
"202300032179";"203 774 931";"155 623 510";"A01";"10";"3";"4";"2";"2021";"2";"0";" -1";" -1";"3";"3";"3"
"202300032180";"203 774 922";"155 623 509";"A01";"1";"1";"1";"1";"2004";"5";"8";" -1";" -1";"0";"0";" -1"
"202300032180";"203 774 924";"155 623 509";"A01";"2";"2";"3";"1";"2004";"5";"8";" -1";" -1";"0";"0";" -1"
"202300032181";"203 774 920";"155 623 507";"B01";"1";"1";"4";"1";"1971";"9";"2";"6";" -1";" -1";" -1";" -1"
"202300032181";"203 774 921";"155 623 508";"A01";"1";"1";"4";"1";"1995";"4";"2";"0";" -1";" -1";" -1";" -1"
"202300032182";"203 774 917";"155 623 504";"A01";"1";"1";"1";"1";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032182";"203 774 919";"155 623 506";"B01";"1";"1";"4";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032183";"203 774 916";"155 623 503";"A01";"1";"1";"1";"1";"1993";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300032183";"203 774 918";"155 623 505";"B01";"1";"1";"4";"2";"1946";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300032184";"203 774 911";"155 623 498";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032184";"203 774 913";"155 623 501";"B01";"1";"1";"4";"1";"1979";"1";"2";"0";" -1";" -1";" -1";" -1"
"202300032185";"203 774 912";"155 623 500";"A01";"1";"1";"4";"1";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032185";"203 774 914";"155 623 502";"B01";"1";"1";"3";"2";"1980";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032185";"203 774 915";"155 623 502";"B01";"2";"2";"3";"1";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032186";"203 774 909";"155 623 497";"A01";"1";"1";"4";"2";"2003";"1";"2";"0";" -1";" -1";" -1";" -1"
"202300032187";"203 774 908";"155 623 496";"A01";"1";"1";"1";"1";"1981";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032187";"203 774 910";"155 623 499";"B01";"1";"1";"4";"1";"2006";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300032188";"203 774 906";"155 623 494";"A01";"1";"1";"3";"1";"1981";"5";"2";" -1";" -1";"0";"0";" -1"
"202300032189";"203 774 907";"155 623 495";"A01";"1";"1";"4";"1";"1985";"1";"2";"0";" -1";" -1";" -1";" -1"
"202300032190";"203 774 904";"155 623 492";"B01";"1";"1";"4";"2";"1975";"1";"8";"0";" -1";" -1";" -1";" -1"
"202300032190";"203 774 905";"155 623 493";"A01";"1";"1";"3";"1";"2007";"2";"8";"0";" -1";" -1";" -1";" -1"
"202300032191";"203 774 898";"155 623 491";"A01";"4";"2";"3";"2";"2017";"5";"3";" -1";" -1";"0";"0";" -1"
"202300032191";"203 774 901";"155 623 491";"A01";"3";"2";"3";"1";"2012";"5";"0";" -1";" -1";"0";"0";" -1"
"202300032191";"203 774 902";"155 623 491";"A01";"2";"2";"1";"2";"1979";"5";"0";" -1";" -1";"0";"0";" -1"
"202300032191";"203 774 903";"155 623 491";"A01";"1";"1";"4";"1";"1983";"5";"0";" -1";" -1";"0";"0";" -1"
"202300032192";"203 774 897";"155 623 488";"A01";"1";"1";"2";"1";"1946";"5";"2";" -1";" -1";"0";"0";" -1"
"202300032193";"203 774 899";"155 623 489";"A01";"1";"1";"4";"1";"1966";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202300032194";"203 774 894";"155 623 486";"A01";"1";"1";"1";"1";"1982";"0";"1";"0";" -1";"0";"0";" -1"
"202300032194";"203 774 896";"155 623 487";"B01";"1";"1";"4";"1";"2005";"0";"0";"0";" -1";"0";"0";" -1"
"202300032195";"203 774 895";"155 623 485";"Z01";"1";"1";"1";"1";"1989";" -1";"1";"5";" -1";" -1";" -1";" -1"
"202300032195";"203 774 900";"155 623 490";"A01";"1";"1";"4";"1";"1992";"9";"2";"6";" -1";" -1";" -1";" -1"
"202300032196";"203 774 892";"155 623 483";"A01";"1";"1";"1";"1";"1948";"1";"1";" -1";" -1";"0";"0";" -1"
"202300032196";"203 774 893";"155 623 484";"B01";"1";"1";"4";"2";"1995";"9";"1";" -1";" -1";"0";"0";" -1"
"202300032197";"203 774 891";"155 623 482";"A01";"1";"1";"4";"1";"1973";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300032198";"203 774 886";"155 623 478";"B01";"2";"2";"1";"1";"1980";"9";"1";"0";" -1";" -1";" -1";" -1"
"202300032198";"203 774 887";"155 623 478";"B01";"1";"1";"4";"1";"2003";"9";"1";"0";" -1";" -1";" -1";" -1"
"202300032198";"203 774 890";"155 623 481";"A01";"1";"1";"1";"1";"1999";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032199";"203 774 881";"155 623 475";"A01";"2";"2";"3";"1";"1946";"3";"1";" -1";" -1";"0";"0";" -1"
"202300032199";"203 774 882";"155 623 475";"A01";"1";"1";"3";"2";"1947";"3";"1";" -1";" -1";"0";"0";" -1"
"202300032199";"203 774 885";"155 623 479";"B01";"1";"1";"4";"2";"1983";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032199";"203 774 888";"155 623 479";"B01";"3";"2";"4";"1";"2013";"3";"1";" -1";" -1";"0";"0";" -1"
"202300032200";"203 774 880";"155 623 474";"B01";"1";"1";"4";"2";"1995";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202300032200";"203 774 883";"155 623 476";"A01";"1";"1";"1";"1";"1996";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202300032201";"203 774 884";"155 623 477";"B01";"1";"1";"4";"1";"1980";"1";"8";"0";" -1";" -1";" -1";" -1"
"202300032201";"203 774 889";"155 623 480";"A01";"1";"1";"1";"2";"1945";"9";"1";"0";" -1";" -1";" -1";" -1"
"202300032202";"203 774 873";"155 623 472";"Z01";"10";"3";"3";"2";"1955";"0";"0";"0";"0";"3";"3";"1"
"202300032202";"203 774 879";"155 623 472";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202300032203";"203 774 870";"155 623 468";"A01";"1";"1";"4";"2";"1963";"9";"8";"0";" -1";" -1";" -1";" -1"
"202300032204";"203 774 871";"155 623 469";"A01";"1";"1";"4";"1";"1980";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032204";"203 774 875";"155 623 471";"B01";"7";"2";"4";"1";"2019";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032204";"203 774 876";"155 623 471";"B01";"1";"1";"4";"1";"1978";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032204";"203 774 878";"155 623 471";"B01";"9";"2";"4";"2";"2015";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032205";"203 774 868";"155 623 466";"B01";"1";"1";"4";"2";"1962";"9";"1";"8";" -1";"0";"0";" -1"
"202300032205";"203 774 869";"155 623 467";"A01";"1";"1";"4";"2";"1952";"9";"1";"8";" -1";"0";"0";" -1"
"202300032206";"203 774 864";"155 623 463";"A01";"1";"1";"1";"2";"1958";"4";"8";"0";" -1";" -1";" -1";" -1"
"202300032206";"203 774 865";"155 623 463";"A01";"3";"2";"1";"1";"1991";"4";"8";"0";" -1";" -1";" -1";" -1"
"202300032206";"203 774 866";"155 623 465";"B01";"1";"1";"4";"1";"1983";"9";"8";"0";" -1";" -1";" -1";" -1"
"202300032207";"203 774 863";"155 623 462";"A01";"1";"1";"4";"1";"2000";"0";"8";"0";" -1";" -1";" -1";" -1"
"202300032208";"203 774 861";"155 623 460";"A01";"1";"1";"4";"1";"2006";"5";"8";"0";" -1";" -1";" -1";" -1"
"202300032209";"203 774 856";"155 623 457";"B01";"2";"2";"4";"1";"1970";"5";"2";"6";" -1";"0";"0";" -1"
"202300032209";"203 774 857";"155 623 457";"B01";"1";"1";"4";"1";"1971";"5";"2";"6";" -1";"0";"0";" -1"
"202300032209";"203 774 860";"155 623 459";"A01";"1";"1";"1";"2";"1971";"5";"1";"0";" -1";"0";"0";" -1"
"202300032210";"203 774 853";"155 623 455";"A01";"1";"1";"1";"1";"1963";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032210";"203 774 854";"155 623 455";"A01";"10";"3";"4";"1";"1963";"9";"0";" -1";" -1";"5";"9";"1"
"202300032211";"203 774 859";"155 623 458";"A01";"1";"1";"1";"1";"1997";"1";"1";"8";" -1";"0";"0";" -1"
"202300032211";"203 774 867";"155 623 464";"B01";"1";"1";"3";"1";"2004";"0";"2";"8";" -1";"0";"0";" -1"
"202300032212";"203 774 855";"155 623 456";"A01";"1";"1";"3";"1";"1987";"5";"2";"6";"9";"0";"0";" -1"
"202300032212";"203 774 858";"155 623 456";"A01";"2";"2";"1";"1";"1988";"5";"2";"6";" -1";"0";"0";" -1"
"202300032212";"203 774 862";"155 623 461";"B01";"1";"1";"1";"1";"1984";"1";"8";" -1";" -1";"0";"0";" -1"
"202300032213";"203 774 850";"155 623 453";"A01";"2";"2";"4";"1";"1997";"5";"1";"0";" -1";"0";"0";" -1"
"202300032213";"203 774 851";"155 623 453";"A01";"1";"1";"4";"1";"1997";"5";"1";"0";" -1";"0";"0";" -1"
"202300032213";"203 774 852";"155 623 454";"B01";"1";"1";"4";"1";"1996";"5";"1";"0";" -1";"0";"0";" -1"
"202300032214";"203 774 848";"155 623 452";"A01";"10";"3";"4";"2";"1992";"0";"0";" -1";" -1";"3";"3";"1"
"202300032214";"203 774 849";"155 623 452";"A01";"1";"1";"1";"1";"1976";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032215";"203 774 846";"155 623 451";"A01";"10";"3";"4";"1";"2010";"2";"8";"8";"0";"3";"5";"1"
"202300032215";"203 774 847";"155 623 451";"A01";"1";"1";"1";"2";"1972";"0";"1";"8";" -1";"0";"0";" -1"
"202300032216";"203 774 843";"155 623 449";"A01";"10";"3";"3";"1";"1950";"5";"0";" -1";" -1";"2";"3";"1"
"202300032216";"203 774 845";"155 623 449";"A01";"1";"1";"1";"1";"1951";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032217";"203 774 844";"155 623 450";"A01";"1";"1";"3";"2";"2012";"9";"8";"0";" -1";"0";"0";" -1"
"202300032218";"203 774 838";"155 623 446";"A01";"1";"1";"1";"2";"1995";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032218";"203 774 839";"155 623 446";"A01";"4";"2";"4";"2";"1995";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032218";"203 774 842";"155 623 448";"B01";"1";"1";"1";"1";"1999";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032219";"203 774 837";"155 623 445";"B01";"1";"1";"1";"1";"1981";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032219";"203 774 840";"155 623 447";"A01";"2";"2";"4";"1";"1991";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032219";"203 774 841";"155 623 447";"A01";"1";"1";"1";"2";"1990";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032220";"203 774 833";"155 623 442";"A01";"10";"3";"3";"1";"1944";"5";"0";" -1";" -1";"1";"3";"1"
"202300032220";"203 774 835";"155 623 442";"A01";"1";"1";"1";"2";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032221";"203 774 834";"155 623 443";"A01";"1";"1";"1";"2";"1995";"3";"1";"0";" -1";" -1";" -1";" -1"
"202300032221";"203 774 836";"155 623 444";"B01";"1";"1";"4";"1";"1967";"1";"2";"0";" -1";" -1";" -1";" -1"
"202300032222";"203 774 831";"155 623 441";"A01";"1";"1";"1";"2";"1986";"3";"1";" -1";" -1";" -1";" -1";" -1"
"202300032222";"203 774 832";"155 623 441";"A01";"10";"3";"4";"2";"1977";"5";"0";" -1";" -1";"2";"3";"1"
"202300032223";"203 774 827";"155 623 437";"A01";"1";"1";"1";"1";"2001";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032223";"203 774 830";"155 623 440";"B01";"1";"1";"4";"1";"1997";"1";"8";"0";" -1";" -1";" -1";" -1"
"202300032224";"203 774 825";"155 623 436";"A01";"1";"1";"3";"1";"1993";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032224";"203 774 828";"155 623 438";"B01";"1";"1";"3";"1";"1967";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032225";"203 774 822";"155 623 434";"A01";"2";"2";"1";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032225";"203 774 824";"155 623 434";"A01";"1";"1";"1";"2";"1980";"9";"1";"0";" -1";" -1";" -1";" -1"
"202300032225";"203 774 829";"155 623 439";"B01";"1";"1";"4";"2";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032226";"203 774 820";"155 623 432";"A01";"1";"1";"1";"1";"1938";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032226";"203 774 823";"155 623 435";"B01";"1";"1";"4";"2";"2006";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300032226";"203 774 826";"155 623 435";"B01";"2";"2";"4";"2";"2006";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300032227";"203 774 818";"155 623 431";"A01";"1";"1";"2";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032228";"203 774 816";"155 623 429";"A01";"1";"1";"1";"2";"1958";"1";"1";"8";" -1";" -1";" -1";" -1"
"202300032228";"203 774 817";"155 623 429";"A01";"10";"3";"4";"1";"1971";"0";"0";" -1";" -1";"3";"B";"2"
"202300032229";"203 774 815";"155 623 428";"A01";"1";"1";"4";"1";"2010";"5";"0";" -1";" -1";" -1";" -1";" -1"
"202300032229";"203 774 819";"155 623 430";"B01";"1";"1";"1";"1";"2002";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202300032230";"203 774 808";"155 623 423";"A01";"1";"1";"1";"1";"2003";"5";"1";"5";" -1";" -1";" -1";" -1"
"202300032230";"203 774 811";"155 623 426";"B01";"1";"1";"1";"1";"1989";"5";"1";"7";" -1";" -1";" -1";" -1"
"202300032230";"203 774 813";"155 623 426";"B01";"2";"2";"4";"2";"1993";"5";"1";"7";" -1";" -1";" -1";" -1"
"202300032231";"203 774 806";"155 623 422";"B01";"1";"1";"1";" -1";"";"3";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032231";"203 774 810";"155 623 425";"A01";"1";"1";"4";"1";"1969";"5";"0";" -1";" -1";"0";"0";" -1"
"202300032231";"203 774 812";"155 623 425";"A01";"2";"2";"4";"1";"1987";"5";"0";" -1";" -1";"0";"0";" -1"
"202300032232";"203 774 809";"155 623 424";"A01";"1";"1";"1";"2";"1943";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032232";"203 774 814";"155 623 427";"B01";"1";"1";"4";"1";"1959";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300032233";"203 774 799";"155 623 417";"B01";"1";"1";"4";"1";"1976";"5";"2";"9";" -1";"0";"0";" -1"
"202300032234";"203 774 801";"155 623 419";"A01";"1";"1";"1";"1";"1994";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032234";"203 774 805";"155 623 421";"B01";"1";"1";"1";"1";"1982";"1";"8";"8";" -1";" -1";" -1";" -1"
"202300032234";"203 774 807";"155 623 421";"B01";"2";"2";"4";"1";"2012";"1";"8";"0";" -1";" -1";" -1";" -1"
"202300032235";"203 774 797";"155 623 416";"B01";"1";"1";"4";"2";"1971";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032235";"203 774 800";"155 623 418";"A01";"1";"1";"1";"1";"1978";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300032236";"203 774 798";"155 623 415";"A01";"1";"1";"1";"1";"2004";"4";"8";"0";" -1";" -1";" -1";" -1"
"202300032236";"203 774 802";"155 623 420";"B01";"2";"2";"4";"1";"2023";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032236";"203 774 803";"155 623 420";"B01";"1";"1";"1";"2";"1995";"5";"8";"0";" -1";" -1";" -1";" -1"
"202300032236";"203 774 804";"155 623 420";"B01";"3";"2";"1";"1";"1995";"5";"8";"0";" -1";" -1";" -1";" -1"
"202300032237";"203 774 794";"155 623 414";"A01";"10";"3";"4";"1";"2021";"0";"8";" -1";" -1";"5";"9";"2"
"202300032237";"203 774 795";"155 623 414";"A01";"10";"3";"4";"2";"2004";"0";"8";" -1";" -1";"5";"9";"2"
"202300032237";"203 774 796";"155 623 414";"A01";"1";"1";"1";"1";"1980";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202300032238";"203 774 791";"155 623 412";"A01";"1";"1";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032238";"203 774 793";"155 623 412";"A01";"2";"2";"3";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032239";"203 774 782";"155 623 408";"A01";"1";"1";"4";"1";"1992";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202300032240";"203 774 781";"155 623 407";"A01";"1";"1";"4";"1";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202300032241";"203 774 785";"155 623 410";"A01";"1";"1";"1";"1";"1950";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032241";"203 774 789";"155 623 411";"B01";"2";"2";"3";"2";"1972";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300032241";"203 774 790";"155 623 411";"B01";"1";"1";"1";"1";"1973";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300032242";"203 774 777";"155 623 404";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032242";"203 774 780";"155 623 405";"B01";"1";"1";"1";"1";"1983";"4";"1";"8";" -1";" -1";" -1";" -1"
"202300032242";"203 774 783";"155 623 405";"B01";"2";"2";"1";"1";"1979";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032242";"203 774 786";"155 623 405";"B01";"4";"2";"1";"1";"1993";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032242";"203 774 788";"155 623 405";"B01";"2";"2";"4";"1";"1987";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032243";"203 774 774";"155 623 402";"A01";"1";"1";"3";"1";"1974";"5";"2";"6";" -1";" -1";" -1";" -1"
"202300032244";"203 774 770";"155 623 399";"D01";"1";"1";"3";"1";"1977";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 772";"155 623 399";"D01";"2";"2";"4";"1";"1993";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 775";"155 623 403";"A01";"1";"1";"3";"1";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 776";"155 623 403";"A01";"2";"2";"4";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 778";"155 623 403";"A01";"4";"2";"3";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 779";"155 623 406";"C01";"1";"1";"1";"1";"1984";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 784";"155 623 409";"E01";"1";"1";"1";"2";"1996";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 787";"155 623 409";"E01";"2";"2";"1";"2";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032244";"203 774 792";"155 623 413";"B01";"1";"1";"4";"1";"1998";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032245";"203 774 769";"155 623 398";"B01";"1";"1";"1";"1";"2000";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300032245";"203 774 773";"155 623 401";"A01";"1";"1";"4";"1";"2000";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032246";"203 774 768";"155 623 397";"A01";"1";"1";"3";"2";"1938";"3";"1";"9";" -1";"0";"0";" -1"
"202300032246";"203 774 771";"155 623 400";"B01";"1";"1";"1";"1";"1972";"1";"1";"9";" -1";"0";"0";" -1"
"202300032247";"203 774 765";"155 623 395";"A01";"1";"1";"1";"2";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032247";"203 774 767";"155 623 395";"A01";"10";"3";"4";"1";"1961";"5";"0";" -1";" -1";"2";"3";"1"
"202300032248";"203 774 761";"155 623 394";"A01";"1";"1";"3";"1";"1992";"5";"8";"0";" -1";" -1";" -1";" -1"
"202300032248";"203 774 763";"155 623 394";"A01";"10";"3";"1";"1";"1968";"9";"0";" -1";" -1";"9";"9";"1"
"202300032249";"203 774 760";"155 623 393";"B01";"3";"2";"4";"2";"1947";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032249";"203 774 762";"155 623 393";"B01";"1";"1";"4";"2";"1946";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032249";"203 774 764";"155 623 393";"B01";"2";"2";"1";"2";"1945";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032249";"203 774 766";"155 623 396";"A01";"1";"1";"4";"1";"1973";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032250";"203 774 759";"155 623 391";"A01";"1";"1";"3";"1";"1998";"0";"1";" -1";" -1";"0";"0";" -1"
"202300032251";"203 774 756";"155 623 390";"A01";"1";"1";"1";"1";"1947";"5";"1";"8";" -1";" -1";" -1";" -1"
"202300032251";"203 774 758";"155 623 392";"B01";"1";"1";"3";"1";"1964";"5";"2";"6";" -1";" -1";" -1";" -1"
"202300032252";"203 774 755";"155 623 389";"A01";"1";"1";"1";"1";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032252";"203 774 757";"155 623 389";"A01";"10";"3";"3";"1";"1971";"5";"0";" -1";" -1";"9";"3";"1"
"202300032253";"203 774 751";"155 623 386";"A01";"1";"1";"4";"2";"2003";"5";"8";"0";" -1";" -1";" -1";" -1"
"202300032253";"203 774 753";"155 623 388";"B01";"1";"1";"1";"1";"1990";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300032254";"203 774 752";"155 623 387";"A01";"1";"1";"1";"1";"1998";"9";"8";"0";" -1";" -1";" -1";" -1"
"202300032254";"203 774 754";"155 623 387";"A01";"10";"3";"4";"2";"1977";"9";"0";" -1";" -1";"2";"3";"1"
"202300032255";"203 774 747";"155 623 383";"A01";"1";"1";"3";"1";"1978";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300032255";"203 774 750";"155 623 384";"B01";"1";"1";"1";"2";"1986";"5";"1";"8";" -1";" -1";" -1";" -1"
"202300032256";"203 774 746";"155 623 382";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032256";"203 774 749";"155 623 385";"A01";"1";"1";"4";"1";"1992";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032257";"203 774 741";"155 623 378";"A01";"1";"1";"4";"1";"1990";"0";"2";"8";" -1";" -1";" -1";" -1"
"202300032257";"203 774 742";"155 623 378";"A01";"5";"2";"3";"2";"1988";"0";"2";"8";" -1";" -1";" -1";" -1"
"202300032257";"203 774 745";"155 623 381";"B01";"1";"1";"1";" -1";"";" -1";"8";"8";"8";" -1";" -1";" -1"
"202300032258";"203 774 737";"155 623 377";"A01";"1";"1";"1";"1";"1997";"0";"2";"8";" -1";" -1";" -1";" -1"
"202300032258";"203 774 740";"155 623 377";"A01";"2";"2";"4";"2";"1997";"0";"2";"8";" -1";" -1";" -1";" -1"
"202300032258";"203 774 743";"155 623 379";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032259";"203 774 736";"155 623 376";"Z01";"10";"3";"2";"1";"1943";"0";"8";"8";" -1";"1";"3";"1"
"202300032259";"203 774 739";"155 623 376";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300032260";"203 774 730";"155 623 373";"A01";"2";"2";"4";"2";"1979";"9";"1";"5";" -1";" -1";" -1";" -1"
"202300032260";"203 774 731";"155 623 373";"A01";"1";"1";"4";"2";"2001";"9";"1";"5";" -1";" -1";" -1";" -1"
"202300032260";"203 774 734";"155 623 373";"A01";"3";"2";"1";"1";"2010";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032260";"203 774 735";"155 623 373";"A01";"5";"2";"1";"1";"2013";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032260";"203 774 738";"155 623 373";"A01";"4";"2";"1";"2";"2021";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300032260";"203 774 744";"155 623 380";"B01";"1";"1";"4";"1";"1999";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032260";"203 774 748";"155 623 380";"B01";"2";"2";"4";"2";"1990";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300032261";"203 774 726";"155 623 369";"A01";"1";"1";"4";"1";"2002";"0";"2";"0";" -1";" -1";" -1";" -1"
