"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202300035788";"3";"789";" -1";"N/A";"1";"2";"0";"1";"7";"0";"1";"";" -1";"1";"0";"3";"80"
"202300035789";"3";"ROCADE EST (RD 162)";"0";"N/A";"3";"4";"0";"3";"7";"133";"1";"";" -1";"1";"0";"1";"70"
"202300035790";"4";"RUE DE RIVOLI";"0";"N/A";"2";"3";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300035791";"3";"310";" -1";"N/A";"2";"2";"0";"1";"6";"20";"1";"";"7";"1";"0";"1";"80"
"202300035792";"2";"19";"0";"N/A";"2";"5";"0";"1";"23";"400";"1";"";" -1";"1";"0";"1";"50"
"202300035793";"4";"N/A";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035794";"4";"CHAPIT RE ( RUE DU)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202300035795";"3";"CORBEIL (ROUTE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035796";"3";"1003";" -1";"N/A";"2";"2";"0";"2";"14";"700";"1";"";"7";"1";"0";"1";"80"
"202300035797";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035798";"3";"COURNEUVE (ROUTE)";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";"5";"1";"0";"1";"50"
"202300035799";"3";"FORGES (RUE DES)";"0";"N/A";"2";"2";"0";"1";"28";"327";"1";"";" -1";"1";"0";"1";"50"
"202300035800";"3";"110";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035801";"3";"4";"0";"N/A";"2";"2";"0";"1";"5";"500";"1";"";"5,5";"2";"0";"1";"80"
"202300035802";"3";"JEAN LOLIVE (AVENUE)(107/135 ET 108/132)";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202300035802";"3";"JULES AUFFRET (1/49 ET 2/54)";"0";"N/A";"2";"2";"0";"2";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202300035803";"4";"SANTOS DUMONT (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035804";"3";"920";" -1";"N/A";"2";"2";"0";"1";"11";"500";"1";"";"7";"1";"0";"3";"90"
"202300035804";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"3";"90"
"202300035805";"4";"CAMILLE FLAMMARION";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035805";"4";"FORET";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035806";"3";"7";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";"12";"1";"5";"1";"50"
"202300035806";"3";"N/A";" -1";"N/A";" -1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";" -1"
"202300035807";"7";"FFI. IMPASSE DES";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035807";"7";"REPUBLIQUE. RUE DE LA";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";" -1";"1";"30"
"202300035808";"4";"SAINTE ANNE (RUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035809";"3";"126";"0";"N/A";"2";"2";"0";"1";"2";"95";"2";"";"4";"1";"9";"3";"80"
"202300035809";"3";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"80"
"202300035810";"3";"JEAN JAURES BOULEVARD";"0";"N/A";"1";"1";"1";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035811";"4";"CONTRAT SOCIAL. RUE DU";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";" -1";"1";"50"
"202300035811";"4";"MADELEINE. PLACE DE LA";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";" -1";"1";"50"
"202300035812";"3";"619";"0";"N/A";"2";"2";"0";"1";"82";"400";"3";"";"7";"1";"0";"1";"70"
"202300035813";"3";"BELLEVUE RUE DE";"0";"N/A";"1";"1";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035813";"3";"DECROS EUGENE BOULEVARD";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035814";"4";"CLAUDE BERTHOLLET (RUE)";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035814";"4";"JEAN-BAPTISTE BOUSSINGAULT (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035815";"3";"125";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202300035815";"3";"136";" -1";"N/A";" -1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035816";"4";"SEIZIEME PORT (AVENUE DU)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202300035817";"4";"CHEMIN DE FER   (RUE DU)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"8";"4";"30"
"202300035818";"3";"981";"0";"D";"2";"2";"0";"1";"77";"350";"1";"";"7";"1";"0";"1";"80"
"202300035819";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"375";"1";"";" -1";"2";"0";"1";"30"
"202300035819";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"375";"1";"";" -1";"2";"5";"1";"30"
"202300035820";"4";"BOULEVARD SÉVERIN DECUERS";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"5";"1";"50"
"202300035820";"4";"RUE DES MOULINS";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"5";"1";"50"
"202300035821";"4";"REPUBLIQUE (COURS DE LA)";"0";"N/A";"2";"4";"3";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035822";"4";"MAURICE AUDIN (ALLEE)";"0";"N/A";"2";"4";"2";"2";"0";"0";"1";"";" -1";"1";"6";"1";"50"
"202300035822";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035823";"7";"6007";"0";"D";"2";"3";"0";"2";" -1";"60";"1";"";" -1";"2";"0";"1";"50"
"202300035824";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035825";"4";"FREDERIC MISTRAL (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035825";"4";"JEAN MARC LAURENT (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035826";"3";"39";"0";"N/A";"2";"2";"0";"2";"0";"0";"3";"";"5";"1";"0";"1";"50"
"202300035827";"4";"AUVRAY (RUE)  N° IMP";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035827";"4";"LIGNEUL PAUL (RUE) N° PAIRS";"0";"N/A";"2";"2";"0";"3";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202300035828";"3";"140";"0";"C";"2";"2";"0";"1";"12";"435";"2";"";" -1";"1";"0";"1";"50"
"202300035828";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035829";"3";"910";"0";"N/A";"3";"2";"1";"1";"0";"0";"1";"";" -1";"1";"9";"5";"50"
"202300035830";"3";"148";"0";"N/A";"2";"2";"0";"2";"0";"100";"1";"";" -1";"1";"2";"1";"50"
"202300035830";"3";"N/A";"0";"N/A";"2";"2";"0";"2";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202300035831";"4";"BUISSONS (RUE DES)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"4";"50"
"202300035832";"3";"50";" -1";"N/A";"2";"2";"0";"2";"28";"444";"2";"";"5,5";"9";"0";"3";"70"
"202300035833";"3";"PAVE DES GARDES (ROUTE DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035834";"4";"ANDRE MALRAUX (AVENUE)";"0";"N/A";"1";"2";"1";"1";"1";"0";"1";"";" -1";"1";"0";"8";"30"
"202300035834";"4";"GENERAL DE GAULLE  (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035835";"3";"LIBERATION RD14 (BOULEVARD)";"0";"N/A";"3";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202300035835";"3";"N/A";" -1";"N/A";"2";"2";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";" -1"
"202300035836";"4";"ORMEAUX (DES)";"0";"N/A";"2";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035837";"3";"39";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035837";"3";"N/A";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035838";"3";"1";"0";"N/A";"2";"2";"0";"1";"7";"410";"1";"";"4";"1";"0";"1";"80"
"202300035838";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"0";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035839";"4";"GAMBETTA                            (R )";"0";"N/A";"2";"2";"0";"4";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035839";"4";"PAYET (DU)                          (R )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035840";"3";"BONAPARTE (AVENUE NAPOLEON) SUD";"0";"N/A";"3";"0";"0";"1";"0";"0";"1";"";"0";"1";"0";"1";"50"
"202300035841";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035841";"3";"PRESSENCE FRANCIS (AVENUE)";"0";"N/A";"3";"2";"1";"1";"0";"1";"2";"";" -1";"1";"5";"1";"50"
"202300035842";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"2 199";"1";"";" -1";"1";"0";"3";"80"
"202300035842";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035843";"3";"RD 6015";"0";"N/A";"3";"0";"0";"2";"91";"762";"2";"";"7,6";"1";"0";"1";"90"
"202300035844";"4";"ALTENHEIM (ROUTE D )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035845";"4";"MAFRAND RUE LEONARD";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202300035846";"4";"FETES (PLACE DES)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300035847";"4";"LANGUEDOC (AVENUE DU CD 88)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035848";"3";"1001";"0";"D";"2";"2";"0";"1";"63";"980";"1";"";" -1";"1";"0";"4";"50"
"202300035848";"3";"916";"0";"D";"2";"2";"0";"3";"34";"0";"1";"";" -1";"1";"0";"4";"50"
"202300035849";"3";"BARBANNIERS (ALLEE DES)";"0";"N/A";"1";"1";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202300035849";"3";"MARCEL PAUL (AVENUE) (2/50)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035850";"3";"LOUIS VANNINI (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"6";"0";"1";"50"
"202300035851";"4";"N/A";"0";"N/A";"2";"2";"0";"4";" -1";" -1";"3";"";" -1";"1";"0";"1";"80"
"202300035852";"4";"N/A";" -1";"N/A";"2";"3";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"8";" -1"
"202300035852";"4";"PRADES (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035853";"3";"943";" -1";"N/A";"2";"2";"0";"1";"7";"809";"1";"";"5,5";"1";"0";"5";"50"
"202300035854";"3";"906";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"7";"1";"0";"1";"50"
"202300035854";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"7";"1";"0";"1";"30"
"202300035855";"3";"GALLIENI (AV.) DE 2 A 96";"0";"N/A";"1";"4";"0";"1";"0";"1";"1";"";"0";"2";"0";"1";"50"
"202300035856";"3";"836";" -1";"N/A";"2";"2";"0";"1";"5";"999";"2";"";"4";"1";"0";"3";"80"
"202300035857";"4";"N/A";"0";"N/A";"2";"3";"2";"1";" -1";" -1";"1";"";"5";"1";"0";"1";"50"
"202300035858";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035859";"7";"FLAUBERT (BD GUSTAVE)";"0";"N/A";"3";"5";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035859";"7";"SCHUMAN (BD ROBERT)";"0";"N/A";"3";"5";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035860";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"4";"";" -1";"1";"0";"1";"50"
"202300035861";"4";"N/A";"0";"N/A";"1";"2";"0";"1";"0";"0";"2";"";" -1";"1";"9";"1";"50"
"202300035862";"3";"DANIELLE CASANOVA (RUE)  => 54/57";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035863";"3";"578";"0";"N/A";"2";"2";"0";"2";"40";"20";"1";"";" -1";"2";"0";"1";"90"
"202300035864";"6";"N/A";" -1";"N/A";"1";"1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035864";"6";"ROUSSILLON (AVENUE DU)";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035865";"4";"N/A";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035866";"2";"12";" -1";"N/A";"2";"2";"0";"1";"4";"225";"1";"";"7";"1";"0";"1";"50"
"202300035867";"3";"67A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035867";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035868";"3";"JEAN JAURES  (AVE)  157 A 213";"0";"N/A";"3";"2";"1";"1";"0";"1";"1";"";"12";"1";"0";"1";"50"
"202300035868";"3";"N/A";" -1";"N/A";"2";"2";"2";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";" -1"
"202300035869";"3";"RD 621";"0";"N/A";"2";"3";"0";"1";"8";"354";"1";"";" -1";"1";"0";"1";"90"
"202300035870";"4";"ROBERT REYNIER                      (R )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035871";"3";"304";"0";"N/A";"1";"1";"0";"1";"6";"240";"1";"";"4";"1";"9";"4";"70"
"202300035872";"3";"80";"0";"N/A";"2";"2";"0";"2";"10";"140";"1";"";"4";"1";"0";"1";"80"
"202300035872";"3";"N/A";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";"4";"1";"0";"1";"80"
"202300035873";"3";"DOUMER (AVENUE PAUL) NORD";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035873";"3";"ESTIENNE D'ORVES (RUE D')";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035874";"4";"JAURES (AVENUE JEAN) DU N° 74 A FIN (PAI";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035875";"3";"19";" -1";"N/A";"2";"2";"0";"1";"6";"450";"2";"";"7";"1";"0";"1";"80"
"202300035876";"4";"DANTE (AVENUE)";"0";"N/A";"3";"5";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035877";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035878";"4";"CHATAIGNERAIE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035879";"4";"COURCELLES (RUE DE) DU 223 A FIN ET 102";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"3";"";" -1";"1";"0";"1";"50"
"202300035880";"3";"85";"0";"D";"2";"2";"0";"1";"17";"800";"2";"";"4";"1";"0";"1";"80"
"202300035881";"4";"JAURES (RUE JEAN) DU 114 AU 2";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035882";"3";"HAGUE (BOULEVARD DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"70"
"202300035883";"4";"DOUBS (RUE DU)";"0";"N/A";"3";"4";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"25"
"202300035884";"4";"53";" -1";"N/A";"2";"2";"0";"3";" -1";" -1";"2";"";" -1";"1";"2";"3";"50"
"202300035885";"3";"352";" -1";"N/A";"2";"2";"0";"1";"2";"500";"2";"";"4";"1";"0";"3";"80"
"202300035886";"4";"ROULE (AVENUE DU, N° 29 A 91 ET 30 A 86)";"0";"N/A";"2";"2";"1";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300035887";"1";"61";"0";"A";"1";"2";"0";"1";"289";"0";"1";"";"10";"1";"0";"8";"130"
"202300035888";"4";"N/A";"0";"N/A";"3";"2";"1";"1";" -1";" -1";"3";"";" -1";"1";"0";"1";"50"
"202300035889";"4";"LATTRE DE TASSIGNY (PONT DE)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"4";"50"
"202300035889";"4";"N/A";" -1";"N/A";"4";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"4";" -1"
"202300035890";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035891";"3";"482";" -1";"N/A";"2";"2";"0";"1";"12";"410";"1";"";"7";"1";"0";"1";"90"
"202300035892";"4";"CHAMPS PIERREUX AVENUE DES";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035892";"4";"PICASSO PABLO AVENUE";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"5";"5";"30"
"202300035893";"4";"Route d'ANGERS";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035894";"4";"POITOU (RUE DU)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035895";"3";"751";"0";"N/A";"2";"2";"0";"1";"29";"250";"1";"";"5,5";"1";"0";"1";"80"
"202300035896";"3";"11.3";"0";"N/A";"2";"2";"0";"2";"1";"750";"2";"";"5,5";"1";"0";"1";"80"
"202300035897";"3";"PIERRE GRENIER (AVENUE)";"0";"N/A";"2";"4";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035898";"4";"VERDUN (RUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035899";"4";"N/A";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035900";"4";"N/A";" -1";"N/A";"2";"2";"1";"1";" -1";" -1";"3";"";" -1";"1";"6";"5";"80"
"202300035901";"3";"18";"0";"D";"2";"2";"0";"2";"13";"755";"1";"";" -1";"1";"0";"1";"80"
"202300035901";"3";"N/A";" -1";"N/A";"2";" -1";"0";"1";"0";"50";"1";"";" -1";"1";"0";"1";" -1"
"202300035902";"4";"VAILLANT (RUE EDOUARD)";"0";"N/A";" -1";"0";"3";"1";" -1";" -1";"1";"";" -1";"1";"6";"6";"30"
"202300035903";"1";"A7";"0";"N/A";"1";"3";"0";"2";"130";"300";"1";"";"10,5";"1";"0";"3";"130"
"202300035904";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035905";"4";"GALLIENI (RUE) 1/53 - 2/48";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300035905";"4";"THIERS (RUE) 1/65";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202300035906";"1";"A38";" -1";"N/A";"3";"2";"0";"1";"25";"950";"1";"";"10";"2";"3";"8";"130"
"202300035907";"4";"N/A";" -1";"N/A";"2";" -1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035907";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035908";"3";"RD 463";"0";"N/A";"2";"2";"0";"1";"41";"50";"1";"";" -1";"1";"0";"1";"80"
"202300035909";"4";"AGUESSEAU (RUE D') 91/FIN - 84/FIN";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035910";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"2";" -1";" -1";"1";"";" -1";"1";"0";"8";" -1"
"202300035910";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035911";"3";"933";" -1";"D";"2";"2";"0";"1";"45";"598";"1";"";" -1";"1";"0";"3";"50"
"202300035912";"4";"BD GODARD";"0";"N/A";"2";"4";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035913";"2";"2";"0";" -";"2";"2";"0";"1";"6";"150";"2";"";" -1";"1";"0";"2";"80"
"202300035914";"3";"208";"0";"E";"2";"2";"0";"2";"22";"275";"1";"";"5";"2";"0";"1";"70"
"202300035914";"3";"212";" -1";"N/A";"2";"2";"0";"1";"7";"120";"1";"";"5";"2";"0";"1";"70"
"202300035915";"3";"69";"0";"N/A";"2";"2";"0";"1";"101";"600";"2";"";"5,5";"1";"0";"1";"80"
"202300035916";"4";"BERTHELOT (BOULEVARD)";"0";"N/A";" -1";"5";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035916";"4";"FONTGIEVE (RUE)";"0";"N/A";" -1";"3";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035917";"4";"SORET (RUE JULES)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"9";"1";"50"
"202300035918";"3";"D89";" -1";"N/A";"2";"2";"0";"1";"6";"560";"1";"";"4";"1";"0";"1";"50"
"202300035919";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"12";"109";"2";"";" -1";"1";"0";"1";"50"
"202300035920";"3";"18";" -1";"D";"2";"1";"0";"1";"25";"820";"1";"";"3";"2";"5";"1";"70"
"202300035920";"3";"203";"0";"D";"2";"2";"0";"2";"0";"800";"1";"";"4";"2";"5";"1";"70"
"202300035921";"3";"CONCHES (ROUTE DE)";"0";"N/A";"2";"2";"0";"2";"2";"436";"1";"";" -1";"1";"0";"1";"50"
"202300035922";"4";"ROUVIER (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035922";"4";"VOLONTE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035923";"3";"D14";"0";"N/A";"2";"2";"0";"1";"4";"900";"1";"";"4";"1";"0";"3";"80"
"202300035924";"7";"263";"0";"M";"2";"2";"1";"2";"5";"120";"1";"";"5,5";"1";"2";"1";"80"
"202300035925";"3";"22";" -1";"N/A";"2";"2";"0";"1";"19";"200";"2";"";"7";"2";"9";"1";"50"
"202300035926";"3";"RD 919";"0";"N/A";"2";"2";"0";"1";"52";"740";"1";"";" -1";"1";"0";"1";"50"
"202300035926";"3";"RUE PIERRE JACQUART";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300035927";"1";"10";"0";"N/A";"3";"5";"0";"1";"197";"200";"1";"";" -1";"1";"0";"1";"130"
"202300035928";"1";"19";"0";"A";"3";"4";"0";"1";"90";"616";"1";"";"10";"1";"0";"1";"130"
"202300035929";"1";"62";" -1";"N/A";"3";"2";"0";"1";"74";"800";"3";"";"10";"1";"0";"2";"130"
"202300035930";"4";"COUBERTIN (AVENUE PIERRE DE)";"0";"N/A";"3";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300035931";"3";"1";" -1";"D";"2";"2";"0";"1";"35";"500";"1";"";"5,5";"1";"0";"1";"80"
"202300035931";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300035932";"3";"916";" -1";"N/A";"2";"2";"1";"1";"46";"150";"1";"";" -1";"2";"0";"5";"80"
"202300035933";"4";"N/A";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"3";"";" -1";"1";"0";"1";" -1"
"202300035934";"3";"LOGE (RUE DE LA)";"0";"N/A";"1";"2";"3";"3";"28";"1 052";"1";"";" -1";"1";"5";"1";"30"
"202300035935";"7";"65";"0";"N/A";"2";"2";"0";"1";"29";"100";"1";"";"7";"1";"0";"3";"80"
"202300035936";"7";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"30"
"202300035936";"7";"PRE CATELAN RUE DU";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"1";"";"4";"1";"5";"1";"30"
"202300035937";"3";"632";"0";"D";"2";"2";"0";"1";"45";"973";"1";"";"7";"2";"5";"1";"70"
"202300035937";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"24";"517";"1";"";" -1";"2";"5";"1";" -1"
"202300035938";"1";"8";"0";"A";"3";"3";"0";"2";"204";"200";"2";"";"14";"1";"0";"1";"110"
"202300035939";"3";"Winston Churchill (Av)";"0";"N/A";"1";"1";"3";"1";" -1";" -1";"1";"";" -1";"1";"6";"4";"30"
"202300035940";"3";"19";"0";"N/A";"2";"2";"0";"1";"19";"300";"1";"";"4";"2";"0";"1";"50"
"202300035941";"5";"N/A";" -1";"N/A";" -1";"2";"3";"1";" -1";" -1";"1";"";" -1";"1";"6";"6";" -1"
"202300035942";"3";"CLEMENCEAU (RUE)";"0";"N/A";"2";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
